	0004069a1f2c3f2b14511a4f367e485d	0013ada35a72573fde974722d6f46269	0074f0d3d22016bcdf28ee53c8a5062b	012ade16945709e69650957b8fdeb021	015bcc773d2fe77d5ddf3533aff00a9f	0171c4a4201b9604da3efc9305fc5264	017460a73612042af020d72a944567b4	01809bb355414a0015fd764cba9c5014	01a15bb425333e9bb45a57970a4fd744	01f940cc9606a206fc0f5f4be686142a	01f9feb2a4c23ae6dbbfddd03a30a949	021cc127437b5c0aede393b33d882fa0	022498ce76429e0c6aeebc91003e3cea	022d9bc10db7254d7faa714a29ccfc41	027b52f7e9c453c4db513e9a266b6915	029382fc50a5371c7578fbed50d05276	02c6164bb3acbb7a09c021689f272c1d	02fb4d45edee84cbdf683f6305cedab8	034818a2509951b61eb3afbbc33dede4	03bfa79239ab9d19da70507270999a30	03d3e7bb58e91428021aa104b81737ea	03e5cb38a914eb96483ca630ad1d9277	03f77cf83937ea870b744746c2fb021d	03fe08fa009afab0bb396144e44ab29f	040ebba19e4d72f865ecd3dcdb1e20d3	04594b884377a2bd2550c5d4d956e08b	0487c46a2d3915b718e21857f51cbedb	04a269150d25a2f124c2ea4598ff338d	04aed1229920f03c64ec6efd65afa969	04e01f6d0222f7ae0b5a4180096a7615	04ef5c5db90a704b2a0903ae64a444fc	04fae26c24c8c1aeb7379099ed4b1584	05163992b2900dfeb473198f34648669	051b172334bfa84fa54d8a9f529b5e77	05499b638ac0dd75492cc1937ce93aa6	0573a1a5857d294ca17802105e3cae29	0599a329b2d7c76a78d954fc5e1b7a51	05b7691209e78a8527945f6b5b0bcfb4	05e765450e243def9ae248d02c9cd2d6	05e8e382396ab145840c525c267d4d25	05f6086a8a2cee842fda8dc71868f23d	06019d17a3cd04f8295187a39b9f7cce	063213c83267364b5b0ccf512becab23	063f5f9ab89e7e225a8cc70d0820bce2	06461aee927ad826dda0a5fc6d39c846	0673b3adc860840b18a7e69687f15bdd	068d58684ec6f603e3d04c33b7e171f5	06afebce624262f62bdb4c2a797259a7	06e71388f4d2d3022774b14da2cdc5f7
CIR32-002	2388.87299999998	511.9134999999983	96.78749999999971	89.42100000000136	100.32599999999658	10155.317499999976	0.0	34697.97200000062	239.25000000001685	4490.341499999958	0.0	2652.918000000022	10608.29450000004	239.78499999998684	3024.284500000001	82.0125000000007	184.02350000000095	14803.011500000122	622.7250000000017	6629.541499999934	194.52750000000012	91.17550000000018	0.0	319.1265	1183.2189999999719	175.52700000000385	425.6850000000012	18636.28199999991	90.80200000000215	87214.47950000048	0.0	6063.31350000006	38661.9865000002	446.4824999999941	1938.3140000000076	25534.518999999946	1563.631000000076	76866.61799999911	0.0	207.56200000000086	0.0	0.0	5164.376999999946	0.0	3114.9049999999806	497.90149999999227	2424.50100000001	4003.444499999967	3857.4114999999324
CIR51-001	16507.074999999688	18067.217999999964	865.9229999999956	0.0	211.04550000000182	27680.597999999965	0.0	5766.415999999973	7954.080500000026	5348.141499999934	0.0	18856.134499999956	40347.63150000016	11380.509999999893	4463.16649999998	50.278000000000894	2880.908999999979	26657.28799999976	4859.878999999984	39779.6254999993	208.86999999999992	0.0	120.61499999999735	10212.96400000004	5818.85649999996	288.98249999999734	293.74800000000346	44700.5860000003	82.04999999999797	78405.96249999963	0.0	26079.75849999973	40325.43900000019	6183.063499999994	36198.602999999996	24845.20849999996	25041.378499999864	142264.02999999936	0.0	117.16500000000065	3917.2840000000256	190.78400000000244	1169.5024999999905	89.38	42536.969499999854	517.3710000000109	44689.19899999972	34806.19300000003	27236.57499999992
CIR5-006	11984.150499999676	12374.74750000001	436.57700000000216	0.0	381.1079999999859	27499.7140000002	0.0	87616.09200000028	1288.471000000039	14363.202500000027	0.0	21472.465999999982	40328.785999999775	7351.883500000043	4395.482500000028	0.0	1182.0379999999984	29254.216499999937	2793.475	21334.548500000612	109.29999999999927	0.0	0.0	1917.3799999999453	5348.667000000129	92.47999999999888	437.3325000000037	16168.825000000117	75.31349999999975	175205.04300000027	0.0	15733.923500000059	116845.54149999926	2582.3884999999755	17810.218499999795	30118.69850000018	11853.570499999849	50598.39849999917	0.0	71.07750000000061	0.0	0.0	2136.832000000156	243.7499999999912	33738.62200000006	2120.1290000000054	34006.71399999982	15247.077999999818	18854.884999999933
CIR55-004	60041.80199999933	36031.207500000164	402.00499999999636	166.54050000000052	473.4590000000004	27561.97100000001	0.0	28847.919000000278	6008.903000000095	6819.499500000047	0.0	30491.621499999867	36304.062500000015	13000.032499999856	3755.915500000008	81.71250000000273	1153.0525000000025	46651.34049999986	3774.034499999975	244726.92249999894	191.71249999999932	0.0	0.0	4231.599000000049	35239.256500000294	0.0	1213.8039999999921	27597.07149999997	61.12400000000129	54503.20949999962	159.94299999999942	40468.59049999983	37615.386499999935	18566.978499999816	47806.98050000134	18217.760999999657	75832.43099999982	56637.85150000111	0.0	162.60750000000013	1164.6305000000054	92.56499999999716	1771.1370000000545	167.07599999999383	90055.32399999989	108.15749999999764	33179.158499999154	41947.78899999996	38646.97800000089
CIR21-002	18236.175500000194	17807.81049999985	266.206499999999	177.47099999999932	349.5224999999917	111971.41000000015	0.0	74750.84950000021	4059.295000000046	5592.011500000048	0.0	11374.580999999944	21213.596000000056	4585.548000000055	4611.996499999971	101.10799999999806	225.0549999999992	38035.61949999927	3301.4034999999994	19314.8499999995	167.1239999999993	49.25249999999952	0.0	2610.113000000021	3555.3859999998767	156.29899999999898	387.12750000000113	15201.308999999761	53.33650000000015	75807.82349999972	0.0	12551.145000000131	67523.14000000022	7529.1644999999635	22646.874999999945	19426.429500000097	13292.827000000127	60862.69999999954	0.0	89.87200000000105	0.0	119.0279999999956	26448.324999999513	147.9679999999982	39270.63999999963	247213.58799999862	21042.025500000203	23808.35949999995	9836.213000000129
CIR53-001	20770.332500000346	27984.15249999992	183.87600000000046	0.0	307.7624999999915	23254.57899999999	0.0	10774.154999999924	7954.392999999973	2039.2935	0.0	35622.81749999942	26744.207499999964	12520.95600000025	7056.048999999908	77.5675000000002	425.1879999999999	49303.533000000265	1631.0689999999984	16568.369999999766	359.1034999999988	84.2765000000002	0.0	19971.37649999991	11659.678500000087	0.0	745.3050000000023	208274.4364999996	0.0	68201.08549999997	0.0	24497.64500000032	38421.43450000003	9628.420500000135	22067.036499999627	24799.55100000002	45072.99300000032	389012.3119999977	0.0	65.63999999999997	203.20500000000052	99.59949999999904	1149.01100000005	0.0	43124.015000000174	0.0	63628.68550000094	24684.709000000053	38825.57200000015
CIR51-004	41024.7539999992	29548.09099999967	559.5005000000027	97.05450000000386	411.4530000000092	14264.545000000031	0.0	9104.438499999982	7437.774500000143	6052.813499999952	0.0	36128.82999999958	51554.243499999895	13605.713499999769	3534.541500000053	0.0	563.7499999999952	70423.80700000041	2458.708499999993	18505.63149999981	1301.1770000000022	0.0	224.95299999999992	25591.472500000284	16356.160999999986	119.51849999999737	728.9654999999975	25954.897999999706	74.65800000000004	67191.3870000001	223.5099999999987	26945.157999999727	24955.29849999997	3667.8424999997387	28843.38299999972	25077.70249999997	32377.6739999998	64926.79500000017	0.0	107.87899999999985	87.51999999999997	130.3670000000032	1249.3090000000384	647.3905000000061	39043.480500000194	94.04100000000082	37738.92399999944	30346.32050000036	20171.407499999837
CIR32-001	49052.50600000073	5686.839000000066	202.2050000000011	0.0	604.3755000000085	91750.05350000026	0.0	47184.459	6713.593500000128	5437.00550000001	0.0	34676.73349999976	39391.013999999974	10876.901000000225	5047.303500000021	43.759999999999984	659.3150000000026	27814.115000000173	3021.9009999999976	22931.266000000414	205.95400000000168	0.0	0.0	12579.72550000005	5317.527000000087	142.4625000000031	494.81600000000367	19326.04650000036	96.62399999999992	66488.19150000048	0.0	15095.888499999932	48505.31	12555.30699999986	18001.049999999992	19075.19499999973	20657.235500000068	63971.13750000082	0.0	44.976999999999684	214.91400000000567	207.19499999999297	9492.457999999991	175.8120000000021	43438.061	148.7459999999976	39472.01000000007	18211.906999999963	45601.319500000114
CIR60-003	29723.08600000022	3959.770000000235	582.2280000000039	150.484000000002	339.10800000001393	12563.235500000004	0.0	15290.030000000152	4486.925999999936	4157.531500000021	0.0	24663.81350000001	39389.09450000009	2377.169999999905	5268.1275000000205	220.99999999999832	5938.796000000002	49195.03849999932	2933.6650000000063	6837.727500000171	259.12799999999976	0.0	0.0	6046.852500000029	3058.564500000045	200.018000000001	569.7444999999988	202437.51350000047	0.0	76760.89249999891	0.0	18171.31899999992	45345.45850000003	4072.48200000026	18440.600000000333	14897.83449999998	24380.256500000025	433873.03650000703	0.0	115.46950000000031	0.0	57.278000000003225	2745.2509999999484	163.82549999999938	23675.6794999997	152.07599999999982	22184.26800000039	19100.79849999972	32210.048999999966
CIR6-001	7928.681499999974	6499.942500000079	821.6305000000027	337.49899999999457	203.56400000000932	39021.00399999999	0.0	29975.690000000028	1155.4940000000415	10026.720499999828	0.0	7164.010999999917	58483.34249999967	1766.0314999999894	2723.3779999999865	71.04499999999953	111.38399999999928	18288.30350000029	8295.60600000007	30244.478000000283	552.7850000000013	66.91699999999955	0.0	3476.3854999999703	3396.310499999981	257.44249999999283	852.834000000002	2674.2905000000987	74.56200000000017	104471.65200000092	0.0	17816.57499999998	56432.18849999982	343.3339999999969	23032.07400000004	34769.575000000084	5038.463499999992	23670.7275000001	0.0	81.14100000000019	0.0	0.0	2704.9184999999798	209.5679999999993	14198.737000000225	356.7000000000077	10990.621500000076	14546.258000000007	13489.300999999869
CIR54-002	12134.572500000058	23662.26100000055	219.49199999999726	153.58000000000266	339.61200000000105	11884.221999999949	0.0	11432.389499999983	1891.592999999942	7438.33200000007	0.0	21005.34649999993	39569.416000000114	7778.939500000059	4288.330499999976	0.0	2614.4794999999995	46185.05900000034	1655.5955000000006	7228.334999999457	151.1100000000008	42.41249999999988	0.0	5629.6160000000245	10993.008499999996	321.05300000000017	269.49300000000227	45627.69550000085	0.0	67116.16650000018	170.97599999999986	14118.411000000231	44897.059499999785	5356.684500000027	18793.657500000143	23083.88450000004	32529.784999999716	102298.25999999908	0.0	0.0	0.0	124.4309999999996	346.17800000000716	160.74449999999354	36292.230500000085	42969.97599999992	17459.230499999496	22910.361999999328	16138.603000000132
CIR52-003	2186.8629999998047	7327.79500000022	242.40100000000157	123.0005000000004	175.97300000000743	13332.924499999952	0.0	20126.179000000182	1375.9435000000574	1993.1230000000126	0.0	5478.0020000000295	147180.68549999926	2455.575999999949	1724.992500000047	70.33600000000206	1306.6460000000018	34472.42000000018	2607.0300000000084	24733.573999999662	298.1159999999999	0.0	65.76000000000076	2340.099500000005	1541.6259999999809	80.69699999999924	307.1599999999978	15111.969000000116	91.13399999999993	78731.98299999995	0.0	12857.278500000464	20059.050999999974	1462.5954999999415	22986.49899999994	22273.05649999999	6648.971999999896	55497.211999999774	0.0	78.40800000000047	84.62300000000249	0.0	3074.961499999985	66.15449999999859	19024.071999999953	211.4314999999992	12164.897500000056	19187.4265000001	13708.71599999989
CIR54-001	12677.395	13262.114999999976	0.0	228.0985000000046	276.2249999999924	11169.60900000005	0.0	3794.621499999989	6489.44400000009	21914.07550000022	0.0	9766.627999999986	35416.05199999992	10141.143500000122	3664.336999999981	161.763999999995	1125.1504999999997	32027.87349999963	906.6210000000164	41966.292000000285	119.19149999999958	60.30750000000013	0.0	6541.336000000045	8682.872000000087	154.77999999999997	767.6805000000028	15975.63900000001	0.0	65121.07700000077	0.0	12093.716500000051	44751.57499999988	4894.047500000053	26363.57800000013	21956.760499999975	35205.74850000009	48376.99000000038	0.0	89.58500000000024	324.4289999999985	0.0	3113.2384999999877	379.9364999999921	57339.33000000017	415.8614999999986	81259.1480000005	29274.572499999438	15413.95499999999
CIR16-001	27970.390500000118	9304.34399999978	225.0550000000006	0.0	229.424999999995	36672.48999999998	0.0	31117.314000000166	3814.874000000026	7260.77149999997	0.0	17590.83349999998	23036.920499999902	5520.982500000023	3322.465500000049	53.70400000000062	630.3089999999942	27309.99099999996	1740.3179999999975	6504.376999999627	226.82399999999785	68.89049999999976	0.0	4963.07799999997	6861.149999999973	0.0	476.73599999999976	28570.23749999968	0.0	96132.77350000077	0.0	10864.954000000169	59088.72800000013	3729.9259999999517	39616.444500000056	18912.69850000009	19985.2005	81397.59700000049	0.0	285.58799999999667	458.8900000000111	117.34199999999895	7626.421500000005	0.0	23644.532500000227	7230.338000000013	21288.50399999985	26673.141999999825	8920.478500000034
CIR58-002	20086.696999999596	6846.487500000171	159.57250000000028	51.60599999999995	562.4640000000044	9972.73799999999	0.0	63139.19199999992	3391.0730000000817	1300.6240000000184	394.0024999999937	23589.90199999957	65798.06050000008	6030.444500000102	2614.2955000000034	1125.4255000000107	63.79999999999916	51129.05199999992	2820.0660000000084	20355.838499999983	1309.8244999999995	0.0	0.0	8095.407500000016	9200.590999999702	136.58599999999774	1052.2999999999986	9154.206500000031	122.26650000000096	65718.76049999941	0.0	22258.04400000034	30864.50149999985	7310.803999999986	55756.90500000044	18821.772499999235	31725.56499999995	29562.48950000016	0.0	73.69999999999992	77.73499999999912	129.5050000000042	5748.217999999867	128.99249999999864	42972.50549999976	212.87900000000096	36541.628499999664	36622.3530000004	32024.03699999984
CIR16-002	51529.79899999959	7238.733000000086	989.8989999999956	98.41500000000084	336.111999999981	58533.46099999981	0.0	20173.218500000094	8079.863499999826	4693.856000000061	0.0	28874.286999999946	33214.146000000124	15173.8604999998	6074.37650000002	68.85899999999954	4298.570500000026	42965.580000000184	4378.5080000000235	38823.58899999989	251.04500000000226	0.0	54.72499999999947	8927.740000000134	4561.8350000000155	0.0	1528.460000000001	6722.857000000181	51.60599999999995	66683.94300000055	77.60300000000043	25944.70600000004	204757.40200000125	13022.7915	56432.22499999949	26857.509000000104	15949.810499999772	22772.707500000062	0.0	161.54199999999946	878.6815000000087	193.39699999999831	11741.701999999945	675.7579999999994	37978.24649999915	4569.2065000000075	68300.06300000033	50736.45199999988	24761.77349999982
CIR23-001	27155.773999999823	6549.273000000049	567.358000000003	0.0	210.65949999999933	77206.19000000037	0.0	26510.442999999927	5556.251000000162	5228.117000000025	333.36499999999785	31062.309999999947	32629.942500000117	4396.953000000023	2591.187500000036	0.0	5548.981499999997	40652.82899999997	3669.201999999994	33369.97699999992	73.56599999999993	0.0	124.08899999999736	8008.837999999957	13713.076499999825	188.65649999999823	1475.8009999999979	8237.991000000336	0.0	76627.40550000004	0.0	9492.606000000153	180975.43800000031	9951.872000000052	49731.21999999993	19569.18550000013	23985.9219999997	33602.996000000116	0.0	116.5230000000007	179.66199999999498	0.0	2805.1585000000578	0.0	44011.75799999988	8371.903500000062	41484.12799999971	39473.937000001126	44599.39399999991
CIR58-001	20052.34299999993	5473.080000000207	0.0	0.0	881.0860000000158	17930.304999999968	0.0	3533.6534999999835	3298.676499999847	4853.222500000057	0.0	12729.036499999942	26242.673500000077	5515.428000000003	3333.4315000000315	5780.6499999999705	149.7359999999989	37475.72150000011	1798.5239999999985	34525.1469999997	1355.4415000000058	0.0	58.379500000000455	6503.083499999959	12609.649500000098	177.47099999999932	480.0359999999965	11354.515500000189	99.44999999999924	80690.95199999966	190.70399999999984	17435.248500000227	34152.283500000114	2370.921999999997	32171.07750000024	13543.534500000058	22919.4934999998	36017.709499999466	0.0	160.6319999999998	190.701499999997	0.0	2329.40850000002	261.2925000000099	23486.122000000232	379.87200000000166	24289.3900000002	18997.12499999972	23336.243999999686
CIR7-002	9676.65350000031	7722.617999999892	378.73600000000124	0.0	65.15999999999843	33122.1915	0.0	39784.986499999926	691.7819999999832	1645.2539999999995	0.0	13656.256999999718	24118.668000000158	7072.193499999998	4726.142000000034	56.78399999999928	0.0	20170.7534999996	991.8074999999943	49672.6675	0.0	53.26299999999968	101.97449999999778	4797.063999999882	2891.245000000014	173.03599999999562	572.1134999999982	29155.343999999703	46.05300000000122	88135.32700000047	0.0	7226.756500000187	33878.2635000003	7014.487000000003	19980.52349999984	26798.307	11128.87800000003	63016.03700000025	0.0	190.45999999999947	0.0	128.46049999999656	6790.530999999993	158.1500000000046	34772.97499999986	3075.140000000042	31832.903500000262	14060.014500000088	12951.720999999892
CIR21-001	6707.876999999933	7455.29400000038	1325.2445000000062	66.91699999999953	298.11600000001806	38364.40550000031	0.0	46974.52249999963	3044.348000000096	9400.80550000016	0.0	15825.203499999978	41468.427499999714	10621.097499999943	2614.2984999999835	57.982000000001385	418.14749999999833	29434.460000000152	5424.338000000028	17372.489499999494	143.9035000000003	65.48999999999978	0.0	8594.03850000004	6386.216499999935	100.28	407.53000000000185	16760.875999999713	84.5075000000007	97056.602	0.0	16368.787000000106	55948.612499999435	4514.771499999988	44006.688999999846	21265.602500000183	21679.747999999785	61642.2924999997	0.0	54.649999999999636	409.2855000000029	106.37899999999578	7885.624000000068	243.82400000000075	53336.244500000204	2000.5249999999887	54225.91500000049	28429.783500000118	25581.043500000203
CIR41-002	9707.810499999921	6589.291999999987	427.5514999999993	60.06000000000071	238.92900000000725	7425.231500000006	0.0	7844.260499999989	1385.005999999993	1396.7170000000076	0.0	18338.989499999945	19411.706499999906	4096.590000000036	3542.953500000016	121.10099999999777	999.8090000000003	42311.57349999957	2327.8305000000023	18939.980000000083	278.5110000000006	0.0	56.83599999999963	1478.342500000009	916.5170000000028	147.3219999999985	506.48349999999914	30865.280499999735	0.0	61638.02900000098	0.0	11941.82949999995	34981.60899999966	1973.4184999999445	20912.411000000047	31628.096000000063	8167.80250000016	72222.18899999991	0.0	105.24499999999941	0.0	108.05849999999964	1443.6274999999825	250.3550000000008	15886.360999999872	1326.9515000000138	12026.569000000098	13277.215500000158	11269.293000000049
CIR26-001	48393.31699999981	16560.43999999991	742.3374999999983	0.0	274.8450000000015	77594.69250000031	0.0	57477.687000000165	11695.973500000122	4643.600500000026	0.0	27843.238500000058	311967.90849999915	7573.02000000019	3809.6175000000594	0.0	203.88600000000068	41773.748999999865	6943.007500000021	57580.99849999957	236.8570000000008	53.43450000000015	0.0	8381.976999999859	25301.540999999906	326.4030000000096	575.3880000000019	20530.741000000195	0.0	82891.88649999994	0.0	36720.56099999984	52086.553499999776	4505.103999999777	28344.885000000526	16973.077500000287	42442.471000000085	59831.588000000935	0.0	179.88000000000076	81.28900000000115	152.66999999999484	15616.698000000268	229.04050000000217	18546.391500000038	425.13300000000334	34564.9499999997	23006.633500000265	31566.791500000567
CIR22-002	4884.977999999951	9264.226500000072	342.1310000000003	199.926999999998	261.12000000000955	38139.64299999993	0.0	29717.103499999732	4859.328500000031	7906.376500000001	0.0	17132.905500000077	24759.531999999916	3479.0174999999376	2896.748000000006	53.80199999999995	1068.9439999999988	26270.3114999999	1720.992499999995	18431.48949999953	0.0	44.66949999999986	0.0	5632.072499999998	6842.676000000056	0.0	212.29999999999973	19955.38100000008	0.0	95312.96000000038	175.49000000000208	10332.68599999969	64032.238000000216	3706.3389999999945	34767.07950000003	14043.36300000002	16573.969500000137	72018.20350000037	0.0	131.51999999999992	667.9720000000008	43.67999999999839	9683.516500000022	354.7430000000013	53626.97499999946	7569.656000000021	14999.470999999954	24034.025999999667	13206.922000000246
CIR52-001	25599.370000000457	7224.056500000053	301.09900000000187	164.1749999999984	460.36500000000336	16333.506499999956	0.0	6613.039999999977	10540.976500000126	13634.64550000033	0.0	28084.346999999907	44869.76650000008	32182.540499999766	4126.117499999952	65.76000000000076	1775.5674999999994	39985.3725000004	3208.184500000025	25215.378499999857	567.0794999999949	0.0	0.0	5560.239500000033	12487.642500000027	67.33200000000002	623.2619999999996	6714.201000000058	54.599999999997976	72784.48899999987	0.0	5873.138999999965	77954.84800000026	4809.771000000224	63643.7670000004	19371.80250000001	25923.569500000372	30035.681000000015	0.0	72.7284999999998	230.41200000000273	418.2700000000068	3148.176499999997	256.8549999999983	58833.029000000126	63.30699999999979	21961.089500000242	46223.772000000194	25781.93350000001
CIR53-002	2704.4559999999733	11925.175500000036	444.31900000000115	237.62299999999993	200.37599999999614	22649.47499999998	0.0	9876.989000000029	1095.53400000002	737.5754999999956	226.82399999999237	11647.488999999914	52841.37499999992	2653.987000000021	2559.990999999972	576.1785000000064	183.8130000000006	30421.211500000343	2195.730499999991	6527.3325000000095	1202.3480000000054	72.00600000000044	0.0	3854.789999999996	6753.392499999858	78.5160000000012	781.6200000000068	14140.249500000136	60.14250000000053	93979.08049999963	0.0	25599.952500000058	18854.819500000023	1376.1169999999704	11580.661999999993	27863.989000000493	25464.350500000302	32198.24849999939	0.0	54.49999999999999	0.0	80.65999999999605	1145.9674999999809	115.32800000000424	27234.71499999985	125.69500000000224	8663.476999999642	15056.164999999985	10070.01349999994
CIR60-001	13593.772499999963	18783.423499999906	212.62399999999727	138.7890000000011	221.8969999999924	11201.705	0.0	7870.188499999982	9346.09199999999	7525.689500000047	265.3410000000109	20363.46499999999	107962.05400000006	5735.280499999917	3246.594	126.03999999999836	1598.4014999999986	33051.13849999999	3073.247999999989	12762.13000000004	451.97749999999655	0.0	160.52699999999544	4541.105500000041	13402.736000000044	300.98899999999696	780.8759999999887	22828.239500000807	86.70250000000071	73559.78499999957	0.0	18979.47000000017	54424.52999999945	2909.23699999998	46200.35349999973	13815.071999999906	20731.224000000144	78319.54600000031	0.0	247.09100000000237	140.33500000000228	0.0	826.9815000000053	278.52550000001054	29768.68800000003	418.1724999999922	19476.071499999754	30632.795999999777	28096.60350000009
CIR60-002	6402.091999999883	9159.273999999888	242.43999999999969	68.23099999999846	394.34099999999336	13795.387999999963	0.0	6325.8740000000425	6122.931000000006	5702.40400000001	179.9899999999971	24220.424499999917	36994.19899999991	13729.869000000004	3241.922500000014	187.4970000000025	5754.0645	36841.324	2033.247	74836.30050000023	717.2149999999968	63.916000000000686	114.40000000000404	3775.7844999999593	6454.356000000049	152.21399999999701	695.5129999999989	60239.36649999938	0.0	56618.74150000079	0.0	14849.565500000004	38248.3285	2954.475499999996	36643.10149999983	18621.189500000357	27966.629499999945	138166.56549999994	0.0	0.0	273.05850000000197	0.0	685.7199999999989	276.6020000000064	19777.028499999742	199.1905000000052	33595.59650000009	20079.463000000305	25708.971999999936
CIR51-003	14111.270000000028	25547.070499999954	260.49400000000304	189.80099999999962	299.43699999999836	8801.582000000013	0.0	3637.521999999994	7400.926500000055	4441.011499999951	587.226999999998	21273.56599999982	84051.20849999947	17486.39600000013	3959.4109999999705	76.54500000000067	767.7119999999927	45894.20400000044	1849.9764999999984	24728.17999999997	280.5759999999998	0.0	75.14099999999954	10135.610499999852	11597.951499999735	0.0	614.2430000000037	15688.640500000205	57.79650000000089	94359.75850000065	0.0	25817.861000000004	40115.16899999978	2531.776000000184	52554.601000000504	19304.839500000016	12800.627999999811	61222.64999999947	0.0	71.27250000000103	0.0	195.73650000000168	2633.893999999917	109.83749999999701	59729.99650000017	109.5499999999996	37661.300999999774	35003.654000000795	19716.61300000013
CIR19-002	51193.63800000057	5522.852999999486	204.11049999999926	60.33499999999958	672.4710000000177	74720.81100000022	0.0	44040.11000000003	8177.362000000015	4965.425499999991	0.0	38353.9655000004	34503.194000000214	6920.168500000014	4545.297999999953	71.14250000000105	854.1549999999968	26171.870499999808	3260.789999999996	35243.82000000022	193.8149999999987	113.51599999999962	0.0	8707.848500000011	7101.558000000057	189.83400000000114	587.5045000000017	23385.254000000208	59.049000000000504	61176.287499999846	0.0	81871.03150000032	65054.79149999973	13413.984500000428	25687.01850000043	23980.684499999945	16866.505499999752	59882.282000000065	0.0	91.00950000000022	207.95500000000303	226.0959999999904	25234.156000000054	88.5329999999951	36364.81399999974	0.0	25446.314999999748	24548.927999999923	46482.825000000055
CIR18-001	49058.471500000574	14758.628500000039	310.98000000000167	209.54800000000455	855.2400000000052	53242.5164999999	0.0	49483.017999999814	2854.322000000004	21662.630000000157	335.22300000001513	28253.74249999992	524676.6695000007	4994.214000000107	6143.046999999899	0.0	1012.1039999999972	12336.275500000076	4160.388000000001	51288.27499999977	109.28200000000008	58.96799999999998	0.0	3681.3085000000624	13998.61449999998	167.9369999999984	237.51100000000218	44456.03999999914	0.0	76091.17100000057	0.0	19273.958499999968	57631.543500000436	3009.3594999999696	34784.44750000021	31898.97799999975	33028.181999999986	96593.75099999922	0.0	150.14399999999898	1046.9859999999894	78.80400000000306	16279.666000000352	143.9460000000022	34565.27150000002	365730.8805000013	23995.002999999804	16448.02149999998	12330.624000000287
CIR4-002	13326.045000000127	13872.746500000309	600.3039999999974	277.24149999999986	227.5965000000101	27716.60849999992	0.0	46912.79450000053	844.8505000000066	18427.286000000284	0.0	12006.375500000058	36042.248000000116	5617.496500000044	3927.4684999999813	49.702499999998864	1378.588999999999	19165.777000000217	6408.765500000008	15738.294999999478	214.2730000000003	0.0	0.0	2244.804000000055	688.4150000000113	109.14749999999886	802.5539999999987	8716.600499999942	0.0	105394.1299999999	0.0	47240.72450000042	52463.86200000043	6595.330000000074	14376.044999999978	33571.822499999886	6834.203999999911	19418.54650000002	0.0	63.041999999999895	0.0	208.02200000000283	43751.50300000038	498.2410000000068	30203.27699999979	72975.54649999928	13053.63599999998	9280.391000000238	10186.713000000036
CIR57-002	23243.658000000385	14493.894500000075	324.89349999999837	52.27199999999968	229.58300000000102	10423.886999999946	0.0	15124.331999999993	1662.3449999999852	1427.2924999999486	0.0	22418.745999999886	60347.85350000018	5426.7629999999435	4194.232999999995	115.6989999999996	1112.5070000000046	47185.78900000013	1779.6835000000021	39609.121000000116	923.9925000000028	95.9550000000001	0.0	21340.672499999906	6882.896000000095	165.527999999999	1096.3525000000045	21512.249499999754	0.0	67003.27549999907	0.0	4241.189999999931	25145.556999999717	6563.40050000018	43559.371	18794.0289999998	12488.518999999902	78066.40900000028	0.0	73.84800000000001	372.17999999999785	0.0	708.3994999999653	181.9360000000065	23034.18149999973	79.23600000000015	37284.00600000002	22438.337500000067	23740.450499999468
CIR42-001	31095.82800000055	4157.801000000031	713.6159999999953	119.46400000000135	412.01999999999987	46829.017500000016	0.0	3672.1160000000023	8471.121500000045	16384.428499999918	574.087500000005	31467.73149999946	21828.653500000044	10136.005000000045	3850.780999999998	66.76449999999934	665.3514999999986	31485.748999999883	7116.5044999999855	20086.792500000403	273.49999999999653	0.0	361.2864999999988	5745.672000000002	46211.524500000065	82.80200000000076	1020.4665000000019	26873.90550000021	176.79650000000072	82361.12550000065	0.0	23759.67399999985	37263.14699999985	3626.664000000012	51544.116499999865	21399.29899999961	25059.941999999864	66193.1260000005	0.0	117.44999999999963	0.0	78.048000000001	756.8069999999997	160.72800000000402	35568.2325000002	0.0	25743.522499999915	23415.283999999967	32402.681000000015
CIR61-002	19364.37550000043	21226.937999999882	185.2199999999981	215.59999999999715	268.7075000000064	7711.949500000005	0.0	8679.339499999971	5476.5955000000595	3237.426499999956	766.3319999999893	15771.819499999787	20628.88750000021	11752.998500000032	2329.3009999999913	264.77449999999766	397.10000000000053	49116.89599999997	2212.796499999984	16620.21500000056	278.6794999999988	0.0	0.0	8114.885500000048	11657.389500000107	60.362500000000495	516.6720000000055	29564.32800000063	105.21250000000202	97167.75649999961	209.5699999999985	19962.39199999986	15605.246500000048	5258.879500000091	45473.439000000144	11556.678499999995	23667.143499999933	83547.72999999984	0.0	78.2419999999999	165.4960000000019	0.0	101.56800000000351	202.12349999999054	41376.73099999972	0.0	104086.86399999956	24920.379499999643	17592.885500000044
